task,disruption,obs_mode,human_model,policy_kind,snapshot,filter_snapshot,filter_threshold,seeds,episodes_per_seed,n_episodes,n_steps,git_sha,timestamp_utc,success_rate,success_rate_ci_lo,success_rate_ci_hi,episode_reward_mean,episode_reward_ci_lo,episode_reward_ci_hi,mean_episode_length,steps_to_completion,steps_to_completion_ci_lo,steps_to_completion_ci_hi,ep_proximity_violation_rate,ep_proximity_violation_rate_ci_lo,ep_proximity_violation_rate_ci_hi,ep_ssm_violation_rate,ep_ssm_violation_actual_rate,ep_ssm_violation_actual_rate_ci_lo,ep_ssm_violation_actual_rate_ci_hi,ep_pfl_violation_rate,ep_time_in_proximity_0p3m,ep_time_in_proximity_0p5m,ep_time_in_proximity_1p0m,ep_min_separation,ep_min_separation_ci_lo,ep_min_separation_ci_hi,ep_min_separation_lowest,ep_mean_separation,ep_p5_separation,ep_p25_separation,ep_min_ssm_margin,ep_min_ssm_margin_actual,ep_max_robot_vel,ep_mean_robot_vel,ep_time_to_first_violation,pfl_violations_per_region_json,cvar95_ep_cost_integral,mean_ep_cost_integral,cvar95_ep_min_separation,p99_ep_min_separation,p5_ep_min_separation,filter_intervention_rate,filter_intervention_rate_ci_lo,filter_intervention_rate_ci_hi,filter_passthrough_rate,mean_per_episode_interventions,mean_q_value,n_interventions,filter_fallback
saucepan_to_hob,coworker_train,noisy,g1,cqn_as,exp_local/e3_2_cost_budget/e3_2_saucepan_to_hob_20260531_190307/d0p3_seed1/snapshot_22692.pt,,,"0,1,2",20,60,26620,7e9d118,2026-06-03T11:04:40.703324+00:00,0.8166666666666667,0.7166666666666667,0.9166666666666666,-4.35676361878234,-6.593179895613524,-2.736096863794014,443.6666666666667,318.7755102040816,311.1224489795918,332.53061224489795,0.293032066912594,0.22052011061947088,0.3664073448835976,0.37423491095660444,0.14348557486941435,0.09826266903208859,0.19401802891997608,0.0,0.293032066912594,0.4671441466973333,0.8124924108150047,0.14106103766000247,0.10083945328729535,0.1843118429280865,0.004762747590207506,0.7092426432860035,0.22943590222448837,0.3657759263341598,-1.4424809796991311,-1.2101446349727807,3.6334832745669106,0.29261068620225633,42.6,{},837.552926191163,242.68430623285136,0.0048906235846410935,0.004791785977571728,0.005380674886263198,,,,,,,,
