task,disruption,obs_mode,human_model,policy_kind,snapshot,filter_snapshot,filter_threshold,seeds,episodes_per_seed,n_episodes,n_steps,git_sha,timestamp_utc,success_rate,success_rate_ci_lo,success_rate_ci_hi,episode_reward_mean,episode_reward_ci_lo,episode_reward_ci_hi,mean_episode_length,steps_to_completion,steps_to_completion_ci_lo,steps_to_completion_ci_hi,ep_proximity_violation_rate,ep_proximity_violation_rate_ci_lo,ep_proximity_violation_rate_ci_hi,ep_ssm_violation_rate,ep_ssm_violation_actual_rate,ep_ssm_violation_actual_rate_ci_lo,ep_ssm_violation_actual_rate_ci_hi,ep_pfl_violation_rate,ep_time_in_proximity_0p3m,ep_time_in_proximity_0p5m,ep_time_in_proximity_1p0m,ep_min_separation,ep_min_separation_ci_lo,ep_min_separation_ci_hi,ep_min_separation_lowest,ep_mean_separation,ep_p5_separation,ep_p25_separation,ep_min_ssm_margin,ep_min_ssm_margin_actual,ep_max_robot_vel,ep_mean_robot_vel,ep_time_to_first_violation,pfl_violations_per_region_json,cvar95_ep_cost_integral,mean_ep_cost_integral,cvar95_ep_min_separation,p99_ep_min_separation,p5_ep_min_separation,filter_intervention_rate,filter_intervention_rate_ci_lo,filter_intervention_rate_ci_hi,filter_passthrough_rate,mean_per_episode_interventions,mean_q_value,n_interventions,filter_fallback
saucepan_to_hob,coworker_train,noisy,g1,cqn_as,exp_local/fixed_lambda/fixlam_0p1/lam0p1_seed0/snapshot_15942.pt,checkpoints/svf_coworker_train_g1_0p3_v3.pt,2.25,"0,1,2",10,30,19002,c32feef,2026-06-05T22:37:18.150595+00:00,0.5333333333333333,0.36666666666666664,0.7,-8.804379932384629,-12.06251290535785,-5.780687706751133,633.4,312.625,309.1875,316.5,0.22389301455388233,0.12906184285670208,0.32943850697321886,0.29857736972538473,0.08734236662147138,0.04420420062611706,0.13848230212818752,0.0,0.22389301455388233,0.4430854008954022,0.8310760402310545,0.1573636893658147,0.10674511615087205,0.2104170865254347,0.007429412574749522,0.7289944531624667,0.2771605013534328,0.4208517289508703,-1.6207141785997128,-1.3924594206477858,3.765821074040575,0.2301272433666194,40.5,{},845.3191717980526,317.50795227433144,0.00768340623048973,0.007576728895078842,0.00846878248647385,0.453531207241343,0.1745654304385106,0.40946094727033727,0.546468792758657,287.26666666666665,1.8090817490725604,8618,zero_velocity
