task,disruption,obs_mode,human_model,policy_kind,snapshot,filter_snapshot,filter_threshold,seeds,episodes_per_seed,n_episodes,n_steps,git_sha,timestamp_utc,success_rate,success_rate_ci_lo,success_rate_ci_hi,episode_reward_mean,episode_reward_ci_lo,episode_reward_ci_hi,mean_episode_length,steps_to_completion,steps_to_completion_ci_lo,steps_to_completion_ci_hi,ep_proximity_violation_rate,ep_proximity_violation_rate_ci_lo,ep_proximity_violation_rate_ci_hi,ep_ssm_violation_rate,ep_ssm_violation_actual_rate,ep_ssm_violation_actual_rate_ci_lo,ep_ssm_violation_actual_rate_ci_hi,ep_pfl_violation_rate,ep_time_in_proximity_0p3m,ep_time_in_proximity_0p5m,ep_time_in_proximity_1p0m,ep_min_separation,ep_min_separation_ci_lo,ep_min_separation_ci_hi,ep_min_separation_lowest,ep_mean_separation,ep_p5_separation,ep_p25_separation,ep_min_ssm_margin,ep_min_ssm_margin_actual,ep_max_robot_vel,ep_mean_robot_vel,ep_time_to_first_violation,pfl_violations_per_region_json,cvar95_ep_cost_integral,mean_ep_cost_integral,cvar95_ep_min_separation,p99_ep_min_separation,p5_ep_min_separation,filter_intervention_rate,filter_intervention_rate_ci_lo,filter_intervention_rate_ci_hi,filter_passthrough_rate,mean_per_episode_interventions,mean_q_value,n_interventions,filter_fallback
saucepan_to_hob,coworker_train,oracle,g1,cqn_as,/home/ap2322/Documents/safety_bigym/exp_local/cqn_as_base_curriculum/base_g1_30k_30k_40k_20260529_124749/stage2_full/snapshot_28203.pt,checkpoints/svf_coworker_train_g1_0p3_v3.pt,2.25,"0,1,2",20,60,35855,539ccfd,2026-06-02T16:03:49.079295+00:00,0.6166666666666667,0.5,0.7333333333333333,-9.288717155722276,-12.507955501923117,-6.420126178038978,597.5833333333334,347.43243243243245,315.16081081081086,388.1101351351351,0.28337488548494777,0.21620690132320614,0.3524514855285972,0.36620094192377206,0.133703207884726,0.08868638063328994,0.18458398276533944,0.0,0.28337488548494777,0.4683084595100502,0.7996030897737672,0.11456795821009885,0.07818242751936204,0.15593670637159704,0.0028314823471513218,0.7425813417503403,0.2276919072555047,0.3660819949819944,-1.5817633457952585,-1.3484696774080427,3.6663975919024776,0.24000187571003054,43.166666666666664,{},838.0265058991272,294.99184579579287,0.004867897789740559,0.004560354877161447,0.007624579633947655,0.3064844512620276,0.11464482035773425,0.2567405066156798,0.6935155487379724,183.15,2.227911608499002,10989,zero_velocity
