task,disruption,obs_mode,human_model,policy_kind,snapshot,filter_snapshot,filter_threshold,seeds,episodes_per_seed,n_episodes,n_steps,git_sha,timestamp_utc,success_rate,success_rate_ci_lo,success_rate_ci_hi,episode_reward_mean,episode_reward_ci_lo,episode_reward_ci_hi,mean_episode_length,steps_to_completion,steps_to_completion_ci_lo,steps_to_completion_ci_hi,ep_proximity_violation_rate,ep_proximity_violation_rate_ci_lo,ep_proximity_violation_rate_ci_hi,ep_ssm_violation_rate,ep_ssm_violation_actual_rate,ep_ssm_violation_actual_rate_ci_lo,ep_ssm_violation_actual_rate_ci_hi,ep_pfl_violation_rate,ep_time_in_proximity_0p3m,ep_time_in_proximity_0p5m,ep_time_in_proximity_1p0m,ep_min_separation,ep_min_separation_ci_lo,ep_min_separation_ci_hi,ep_min_separation_lowest,ep_mean_separation,ep_p5_separation,ep_p25_separation,ep_min_ssm_margin,ep_min_ssm_margin_actual,ep_max_robot_vel,ep_mean_robot_vel,ep_time_to_first_violation,pfl_violations_per_region_json,cvar95_ep_cost_integral,mean_ep_cost_integral,cvar95_ep_min_separation,p99_ep_min_separation,p5_ep_min_separation,filter_intervention_rate,filter_intervention_rate_ci_lo,filter_intervention_rate_ci_hi,filter_passthrough_rate,mean_per_episode_interventions,mean_q_value,n_interventions,filter_fallback
saucepan_to_hob,coworker_train,noisy,g1,cqn_as,/home/ap2322/Documents/safety_bigym/exp_local/fixed_lambda/fixlam_0p1/lam0p1_seed0/snapshot_best.pt,,,"0,1,2",20,60,33821,7d9d489,2026-06-10T13:28:26.923604+00:00,0.65,0.5333333333333333,0.7666666666666667,-9.619618810831078,-12.811662658915994,-6.765677845124551,563.6833333333333,328.7435897435897,309.46153846153845,362.3858974358974,0.27868939966913225,0.21254243249224739,0.34725019788830147,0.367904835264201,0.13526763414758575,0.09361551311476615,0.18239028160851684,0.0,0.27868939966913225,0.446846588882412,0.8062262054294747,0.125476459868283,0.08984737366105386,0.1643301833921224,0.0026590513196579285,0.7184375611726532,0.2219297830930574,0.3653934451964845,-1.8180582982969349,-1.5852205549091367,3.9179191153674977,0.32408973067469427,35.63333333333333,{},853.3922115126967,293.6018056485517,0.004793748469185556,0.004263625945424388,0.007011230031828618,,,,,,,,
